Z,X,Y,Object
324,1055,858,B09
324,1073,1143,B12
324,1073,1144,B12
324,1136,854,B13
324,1136,855,B13
324,1137,854,B13
324,1137,855,B13
324,1137,856,B13
324,1138,855,B13
324,1138,856,B13
324,1147,928,B14
324,1147,929,B14
324,1148,927,B14
324,1148,928,B14
324,1148,929,B14
324,1149,927,B14
324,1149,928,B14
324,1149,929,B14
324,1171,945,B14
324,1171,946,B14
324,1171,947,B14
324,1172,945,B14
324,1172,946,B14
324,1172,947,B14
324,1173,946,B14
324,1173,947,B14
324,1177,1145,B16
324,1178,1145,B16
324,1720,792,S15
325,268,506,A03
325,269,506,A03
325,270,920,S01
325,271,920,S01
325,358,602,A08
325,358,603,A08
325,359,602,A08
325,359,603,A08
325,367,593,A08
325,380,408,A06
325,381,408,A06
325,381,409,A06
325,383,482,A07
325,383,483,A07
325,383,484,A07
325,384,482,A07
325,384,483,A07
325,384,484,A07
325,384,485,A07
325,385,482,A07
325,385,483,A07
325,385,484,A07
325,385,485,A07
325,386,483,A07
325,386,484,A07
325,386,485,A07
325,394,497,A07
325,394,498,A07
325,395,497,A07
325,395,498,A07
325,396,498,A07
325,461,598,A12
325,461,599,A12
325,462,597,A12
325,462,598,A12
325,462,599,A12
325,463,597,A12
325,463,598,A12
325,463,599,A12
325,464,597,A12
325,464,598,A12
325,464,599,A12
325,467,272,A09
325,468,272,A09
325,468,506,A11
325,469,506,A11
325,469,507,A11
325,470,506,A11
325,470,507,A11
325,471,505,A11
325,471,506,A11
325,471,507,A11
325,472,505,A11
325,472,506,A11
325,472,507,A11
325,480,294,A09
325,480,295,A09
325,480,296,A09
325,480,577,A12
325,480,578,A12
325,481,295,A09
325,481,296,A09
325,481,577,A12
325,481,578,A12
325,485,597,A12
325,485,598,A12
325,486,597,A12
325,486,598,A12
325,486,599,A12
325,487,597,A12
325,487,598,A12
325,487,599,A12
325,488,598,A12
325,499,577,A12
325,501,485,A11
325,501,486,A11
325,572,290,A13
325,572,473,A15
325,573,290,A13
325,585,260,A13
325,586,260,A13
325,592,510,A15
325,594,607,A16
325,897,280,S09
325,897,281,S09
325,898,280,S09
325,898,281,S09
325,927,1042,B07
325,927,1043,B07
325,1029,1044,B11
325,1030,1043,B11
325,1040,848,B09
325,1150,923,B14
326,278,607,A04
326,295,497,A03
326,295,498,A03
326,296,498,A03
326,297,1452,S03
326,470,286,A09
326,471,286,A09
326,471,287,A09
326,472,286,A09
326,472,287,A09
326,473,287,A09
326,481,406,A10
326,482,405,A10
326,482,406,A10
326,482,407,A10
326,483,406,A10
326,483,407,A10
326,494,365,A10
326,495,365,A10
326,495,366,A10
326,497,377,A10
326,520,1449,S05
326,605,581,A16
326,790,1736,S07
326,823,1057,B03
326,832,850,B01
326,834,962,B02
326,834,963,B02
326,835,962,B02
326,835,963,B02
326,908,294,S09
326,908,295,S09
326,909,293,S09
326,909,294,S09
326,909,295,S09
326,910,294,S09
326,925,836,B05
326,950,935,B06
326,950,936,B06
326,951,935,B06
326,951,936,B06
326,1029,1051,B11
326,1029,1052,B11
326,1030,1052,B11
326,1036,854,B09
326,1036,855,B09
326,1037,854,B09
326,1037,855,B09
326,1168,296,S10
327,263,1464,S03
327,268,492,A03
327,483,294,A09
327,483,295,A09
327,483,296,A09
327,484,294,A09
327,484,295,A09
327,484,296,A09
327,484,297,A09
327,485,295,A09
327,485,296,A09
327,485,297,A09
327,485,298,A09
327,486,296,A09
327,486,297,A09
327,486,298,A09
327,487,297,A09
327,487,298,A09
327,529,1705,S06
327,579,582,A16
327,579,583,A16
327,607,582,A16
327,847,854,B01
327,858,1151,B04
327,1047,1034,B11
327,1059,946,B10
327,1060,946,B10
327,1068,849,B09
327,1069,850,B09
327,1150,826,B13
327,1151,826,B13
327,1165,1066,B15
328,289,298,A01
328,290,298,A01
328,290,1441,S03
328,292,607,A04
328,364,291,A05
328,365,291,A05
328,365,292,A05
328,365,293,A05
328,366,292,A05
328,366,293,A05
328,371,508,A07
328,371,509,A07
328,476,400,A10
328,476,401,A10
328,477,400,A10
328,477,401,A10
328,484,478,A11
328,484,479,A11
328,485,477,A11
328,485,478,A11
328,485,479,A11
328,486,478,A11
328,486,479,A11
328,487,600,A12
328,500,586,A12
328,501,586,A12
328,501,587,A12
328,502,587,A12
328,518,1448,S05
328,519,1447,S05
328,519,1448,S05
328,557,1721,S06
328,583,597,A16
328,862,1160,B04
328,952,831,B05
328,952,832,B05
328,952,1034,B07
328,952,1035,B07
328,953,1035,B07
328,1049,923,B10
328,1049,924,B10
328,1050,923,B10
328,1050,924,B10
328,1060,853,B09
328,1060,854,B09
328,1061,854,B09
328,1146,1140,B16
328,1147,1140,B16
328,1173,1146,B16
329,359,289,A05
329,359,290,A05
329,360,289,A05
329,360,290,A05
329,377,264,A05
329,377,265,A05
329,378,264,A05
329,378,265,A05
329,378,266,A05
329,379,265,A05
329,379,266,A05
329,468,578,A12
329,478,272,A09
329,493,481,A11
329,498,277,A09
329,556,1463,S05
329,556,1464,S05
329,557,1464,S05
329,592,467,A15
329,593,467,A15
329,593,468,A15
329,594,467,A15
329,594,468,A15
329,595,468,A15
329,823,1055,B03
329,823,1056,B03
329,823,1150,B04
329,824,1150,B04
329,824,1151,B04
329,853,1132,B04
329,853,1133,B04
329,853,1134,B04
329,913,273,S09
329,933,281,S09
329,953,1036,B07
329,953,1037,B07
329,1037,850,B09
329,1049,1161,B12
329,1064,823,B09
329,1064,824,B09
329,1065,823,B09
329,1065,824,B09
329,1143,1057,B15
329,1145,1035,B15
330,267,1210,S02
330,267,1211,S02
330,268,1210,S02
330,268,1211,S02
330,270,512,A03
330,270,513,A03
330,358,283,A05
330,358,284,A05
330,359,283,A05
330,359,284,A05
330,359,285,A05
330,360,284,A05
330,360,285,A05
330,361,285,A05
330,368,574,A08
330,369,574,A08
330,389,611,A08
330,399,395,A06
330,400,395,A06
330,466,502,A11
330,466,503,A11
330,467,501,A11
330,467,502,A11
330,467,503,A11
330,476,616,A12
330,477,616,A12
330,478,371,A10
330,478,403,A10
330,478,469,A11
330,479,370,A10
330,479,371,A10
330,479,372,A10
330,479,469,A11
330,480,371,A10
330,483,607,A12
330,484,607,A12
330,488,599,A12
330,543,1446,S05
330,584,261,A13
330,584,613,A16
330,584,614,A16
330,585,261,A13
330,585,391,A14
330,585,392,A14
330,586,391,A14
330,586,392,A14
330,586,393,A14
330,587,392,A14
330,587,393,A14
330,594,612,A16
330,605,396,A14
330,605,397,A14
330,606,395,A14
330,606,396,A14
330,606,397,A14
330,606,398,A14
330,607,395,A14
330,607,396,A14
330,607,397,A14
330,607,398,A14
330,608,396,A14
330,608,397,A14
330,843,955,B02
330,843,956,B02
330,844,955,B02
330,844,956,B02
330,901,274,S09
330,901,275,S09
330,902,274,S09
330,902,275,S09
330,902,276,S09
330,903,275,S09
330,903,276,S09
330,931,1035,B07
330,931,1036,B07
330,932,1035,B07
330,932,1036,B07
330,941,1172,B08
330,941,1173,B08
330,956,1062,B07
330,1189,271,S10
331,255,935,S01
331,255,936,S01
331,256,936,S01
331,291,1214,S02
331,292,1213,S02
331,292,1214,S02
331,482,606,A12
331,482,607,A12
331,483,606,A12
331,483,607,A12
331,484,606,A12
331,484,607,A12
331,491,481,A11
331,499,507,A11
331,567,596,A16
331,567,597,A16
331,595,491,A15
331,596,491,A15
331,786,1720,S07
331,786,1721,S07
331,787,1720,S07
331,800,1739,S07
331,801,1739,S07
331,823,953,B02
331,824,952,B02
331,824,953,B02
331,824,954,B02
331,825,953,B02
331,831,929,B02
331,831,930,B02
331,940,1155,B08
331,940,1156,B08
331,951,1132,B08
331,951,1133,B08
331,952,1045,B07
331,953,928,B06
331,953,929,B06
331,953,1044,B07
331,953,1045,B07
331,954,929,B06
331,954,1045,B07
331,1138,1141,B16
331,1155,968,B14
331,1156,969,B14
331,1166,1060,B15
332,262,918,S01
332,263,918,S01
332,291,370,A02
332,299,491,A03
332,300,490,A03
332,379,588,A08
332,384,408,A06
332,384,409,A06
332,385,407,A06
332,385,408,A06
332,385,409,A06
332,386,408,A06
332,386,409,A06
332,387,408,A06
332,402,496,A07
332,403,496,A07
332,467,478,A11
332,469,490,A11
332,469,491,A11
332,470,380,A10
332,470,491,A11
332,470,492,A11
332,476,408,A10
332,491,572,A12
332,492,572,A12
332,495,493,A11
332,495,494,A11
332,495,495,A11
332,496,493,A11
332,496,494,A11
332,496,495,A11
332,497,494,A11
332,506,597,A12
332,506,598,A12
332,566,393,A14
332,566,586,A16
332,566,587,A16
332,567,586,A16
332,567,587,A16
332,568,276,A13
332,568,586,A16
332,568,587,A16
332,568,588,A16
332,569,276,A13
332,574,267,A13
332,575,267,A13
332,575,268,A13
332,576,609,A16
332,576,610,A16
332,577,609,A16
332,577,610,A16
332,599,600,A16
332,599,601,A16
332,599,615,A16
332,607,488,A15
332,607,489,A15
332,608,487,A15
332,608,488,A15
332,608,489,A15
332,827,1060,B03
332,830,1156,B04
332,830,1157,B04
332,936,281,S09
332,937,281,S09
332,937,282,S09
332,938,281,S09
332,938,282,S09
332,1053,1039,B11
332,1053,1040,B11
332,1053,1742,S08
332,1053,1743,S08
332,1066,944,B10
332,1067,944,B10
332,1067,945,B10
332,1068,944,B10
332,1068,945,B10
332,1162,1155,B16
332,1179,297,S10
332,1179,298,S10
332,1180,297,S10
332,1180,298,S10
333,260,1452,S03
333,260,1453,S03
333,261,1452,S03
333,261,1453,S03
333,261,1454,S03
333,262,1453,S03
333,264,919,S01
333,268,483,A03
333,268,484,A03
333,269,483,A03
333,269,484,A03
333,269,485,A03
333,275,1476,S03
333,275,1477,S03
333,290,386,A02
333,290,387,A02
333,291,387,A02
333,299,492,A03
333,299,493,A03
333,299,494,A03
333,387,594,A08
333,387,595,A08
333,388,594,A08
333,388,595,A08
333,389,594,A08
333,389,595,A08
333,390,581,A08
333,391,581,A08
333,476,269,A09
333,569,603,A16
333,569,604,A16
333,584,467,A15
333,585,467,A15
333,590,487,A15
333,862,1154,B04
333,957,1028,B07
333,959,1029,B07
333,1041,1134,B12
333,1042,1133,B12
333,1042,1134,B12
333,1043,1133,B12
333,1043,1134,B12
333,1178,836,B13
333,1179,836,B13
334,279,395,A02
334,279,396,A02
334,280,396,A02
334,281,396,A02
334,281,497,A03
334,281,498,A03
334,282,498,A03
334,282,499,A03
334,391,598,A08
334,392,597,A08
334,392,598,A08
334,397,401,A06
334,467,474,A11
334,468,473,A11
334,480,299,A09
334,480,300,A09
334,481,299,A09
334,481,300,A09
334,481,301,A09
334,481,395,A10
334,482,300,A09
334,482,301,A09
334,482,395,A10
334,483,301,A09
334,490,495,A11
334,498,287,A09
334,499,287,A09
334,499,288,A09
334,499,289,A09
334,499,300,A09
334,500,287,A09
334,500,288,A09
334,500,289,A09
334,501,288,A09
334,501,289,A09
334,503,498,A11
334,504,498,A11
334,505,498,A11
334,573,609,A16
334,573,610,A16
334,588,306,A13
334,1043,1049,B11
334,1044,1049,B11
334,1047,1136,B12
334,1048,1136,B12
334,1157,966,B14
334,1157,967,B14
334,1158,966,B14
334,1158,967,B14
335,254,391,A02
335,255,391,A02
335,392,486,A07
335,393,485,A07
335,393,486,A07
335,476,586,A12
335,476,587,A12
335,477,586,A12
335,477,587,A12
335,480,275,A09
335,480,276,A09
335,490,600,A12
335,491,600,A12
335,492,600,A12
335,493,512,A11
335,506,279,A09
335,507,279,A09
335,584,365,A14
335,584,366,A14
335,587,300,A13
335,587,301,A13
335,587,302,A13
335,587,303,A13
335,588,300,A13
335,588,301,A13
335,588,302,A13
335,588,303,A13
335,589,300,A13
335,589,301,A13
335,589,302,A13
335,589,303,A13
335,590,302,A13
335,606,394,A14
335,802,1701,S07
335,842,1062,B03
335,842,1063,B03
335,848,947,B02
335,849,946,B02
335,849,947,B02
335,849,948,B02
335,850,946,B02
335,850,947,B02
335,850,948,B02
335,850,949,B02
335,851,947,B02
335,851,948,B02
335,851,949,B02
335,852,948,B02
335,925,837,B05
335,935,1065,B07
335,936,1065,B07
335,936,1066,B07
336,256,489,A03
336,256,490,A03
336,264,591,A04
336,267,1440,S03
336,267,1441,S03
336,393,388,A06
336,394,388,A06
336,394,389,A06
336,469,577,A12
336,469,578,A12
336,470,577,A12
336,470,578,A12
336,470,579,A12
336,478,293,A09
336,478,294,A09
336,479,293,A09
336,479,294,A09
336,479,295,A09
336,480,293,A09
336,480,294,A09
336,480,295,A09
336,481,294,A09
336,481,295,A09
336,588,302,A13
336,593,573,A16
336,593,574,A16
336,594,574,A16
336,608,606,A16
336,846,944,B02
336,847,944,B02
336,847,945,B02
336,848,944,B02
336,848,945,B02
336,926,955,B06
336,928,266,S09
336,928,267,S09
336,947,847,B05
336,960,964,B06
336,1065,1137,B12
336,1143,1052,B15
336,1144,1052,B15
336,1711,1592,C15
337,362,281,A05
337,363,282,A05
337,369,404,A06
337,374,405,A06
337,382,598,A08
337,382,599,A08
337,382,600,A08
337,383,599,A08
337,383,600,A08
337,394,603,A08
337,463,598,A12
337,469,368,A10
337,471,610,A12
337,476,285,A09
337,480,582,A12
337,482,616,A12
337,483,615,A12
337,483,616,A12
337,483,617,A12
337,484,616,A12
337,484,617,A12
337,490,403,A10
337,490,404,A10
337,491,403,A10
337,491,404,A10
337,538,1697,S06
337,573,501,A15
337,573,502,A15
337,574,501,A15
337,574,502,A15
337,574,503,A15
337,590,592,A16
337,595,612,A16
337,595,613,A16
337,596,612,A16
337,596,613,A16
337,596,614,A16
337,597,613,A16
337,597,614,A16
337,608,497,A15
337,609,497,A15
337,834,858,B01
337,847,942,B02
337,847,943,B02
337,863,1059,B03
337,931,1149,B08
337,931,1150,B08
337,932,1149,B08
337,932,1150,B08
337,932,1151,B08
337,933,1149,B08
337,933,1150,B08
337,955,1174,B08
337,955,1175,B08
337,957,824,B05
337,966,1153,B08
337,966,1154,B08
337,966,1155,B08
337,967,1153,B08
337,967,1154,B08
337,1055,1031,B11
337,1146,831,B13
337,1146,832,B13
337,1147,831,B13
337,1147,832,B13
337,1159,952,B14
337,1165,1048,B15
338,274,1452,S03
338,275,1709,S04
338,275,1710,S04
338,276,1709,S04
338,276,1710,S04
338,288,1476,S03
338,288,1477,S03
338,289,1477,S03
338,297,1451,S03
338,298,1451,S03
338,472,605,A12
338,472,606,A12
338,473,605,A12
338,473,606,A12
338,474,606,A12
338,538,1697,S06
338,539,1698,S06
338,540,1698,S06
338,548,1451,S05
338,548,1452,S05
338,573,581,A16
338,574,581,A16
338,574,582,A16
338,933,1136,B08
338,933,1137,B08
338,934,1136,B08
338,934,1137,B08
338,945,860,B05
338,965,826,B05
338,965,827,B05
338,966,827,B05
338,1055,841,B09
338,1146,959,B14
338,1147,959,B14
338,1151,1056,B15
338,1151,1057,B15
338,1152,1057,B15
339,269,935,S01
339,281,921,S01
339,281,922,S01
339,281,923,S01
339,281,1727,S04
339,286,1460,S03
339,287,1460,S03
339,288,600,A04
339,288,601,A04
339,288,1725,S04
339,288,1726,S04
339,289,292,A01
339,289,600,A04
339,289,601,A04
339,289,602,A04
339,290,292,A01
339,290,601,A04
339,290,602,A04
339,366,379,A06
339,367,478,A07
339,368,478,A07
339,368,479,A07
339,369,479,A07
339,399,374,A06
339,472,471,A11
339,476,284,A09
339,476,504,A11
339,476,505,A11
339,477,283,A09
339,477,284,A09
339,477,285,A09
339,477,504,A11
339,477,505,A11
339,477,506,A11
339,478,283,A09
339,478,284,A09
339,478,285,A09
339,478,504,A11
339,478,505,A11
339,478,506,A11
339,478,507,A11
339,479,283,A09
339,479,284,A09
339,479,505,A11
339,479,506,A11
339,480,506,A11
339,490,299,A09
339,490,300,A09
339,491,299,A09
339,491,300,A09
339,491,301,A09
339,491,302,A09
339,492,301,A09
339,492,302,A09
339,497,608,A12
339,497,609,A12
339,498,608,A12
339,498,609,A12
339,499,271,A09
339,588,400,A14
339,588,401,A14
339,590,510,A15
339,591,509,A15
339,591,510,A15
339,591,511,A15
339,592,510,A15
339,592,511,A15
339,596,302,A13
339,804,1730,S07
339,804,1731,S07
339,838,840,B01
339,849,959,B02
339,911,262,S09
339,911,263,S09
339,912,262,S09
339,912,263,S09
339,929,852,B05
339,929,853,B05
339,930,852,B05
339,930,853,B05
339,930,1169,B08
339,931,1169,B08
339,931,1170,B08
339,945,858,B05
339,945,859,B05
339,945,1166,B08
339,946,858,B05
339,946,859,B05
339,946,1166,B08
339,949,928,B06
339,949,929,B06
339,950,928,B06
339,950,929,B06
339,950,1170,B08
339,950,1171,B08
339,951,1171,B08
339,953,1149,B08
339,953,1150,B08
339,954,1149,B08
339,954,1150,B08
339,961,1063,B07
339,962,1062,B07
339,962,1063,B07
339,963,1062,B07
339,963,1063,B07
339,1042,1163,B12
339,1043,1163,B12
339,1050,853,B09
339,1146,956,B14
339,1146,957,B14
339,1147,956,B14
339,1147,957,B14
339,1147,958,B14
339,1182,285,S10
339,1467,283,S11
339,1597,1618,C11
339,1597,1619,C11
340,280,914,S01
340,280,915,S01
340,281,914,S01
340,281,915,S01
340,281,916,S01
340,282,914,S01
340,282,915,S01
340,282,916,S01
340,283,915,S01
340,296,1446,S03
340,296,1447,S03
340,367,401,A06
340,368,401,A06
340,369,261,A05
340,369,262,A05
340,370,262,A05
340,378,387,A06
340,379,387,A06
340,379,614,A08
340,380,614,A08
340,380,615,A08
340,391,511,A07
340,392,366,A06
340,468,497,A11
340,468,498,A11
340,468,499,A11
340,469,497,A11
340,469,498,A11
340,469,499,A11
340,470,497,A11
340,470,498,A11
340,470,499,A11
340,493,475,A11
340,494,475,A11
340,496,607,A12
340,496,608,A12
340,497,608,A12
340,502,593,A12
340,503,592,A12
340,503,593,A12
340,503,594,A12
340,504,593,A12
340,549,1441,S05
340,549,1442,S05
340,571,587,A16
340,578,387,A14
340,579,387,A14
340,841,948,B02
340,847,862,B01
340,1147,956,B14
340,1147,957,B14
340,1148,956,B14
340,1148,957,B14
341,269,366,A02
341,270,407,A02
341,271,407,A02
341,271,1458,S03
341,271,1459,S03
341,272,407,A02
341,287,932,S01
341,287,933,S01
341,295,1188,S02
341,296,1188,S02
341,360,292,A05
341,360,293,A05
341,361,292,A05
341,361,293,A05
341,361,294,A05
341,362,292,A05
341,362,293,A05
341,362,294,A05
341,363,293,A05
341,380,503,A07
341,381,503,A07
341,386,481,A07
341,400,600,A08
341,400,601,A08
341,465,581,A12
341,466,580,A12
341,466,581,A12
341,467,580,A12
341,467,581,A12
341,467,582,A12
341,468,581,A12
341,468,600,A12
341,488,479,A11
341,501,296,A09
341,502,295,A09
341,502,296,A09
341,502,297,A09
341,503,296,A09
341,507,600,A12
341,534,1438,S05
341,534,1439,S05
341,535,1438,S05
341,535,1439,S05
341,536,1438,S05
341,584,366,A14
341,585,366,A14
341,597,614,A16
341,597,615,A16
341,598,614,A16
341,598,615,A16
341,599,614,A16
341,606,580,A16
341,606,581,A16
341,607,581,A16
341,826,846,B01
341,860,853,B01
341,919,300,S09
341,919,301,S09
341,920,301,S09
342,466,396,A10
342,467,396,A10
342,467,397,A10
342,468,396,A10
342,506,585,A12
342,506,586,A12
342,519,1456,S05
342,519,1457,S05
342,548,1740,S06
342,548,1741,S06
342,548,1742,S06
342,549,1740,S06
342,549,1741,S06
342,549,1742,S06
342,550,1741,S06
342,603,608,A16
342,825,1063,B03
342,830,855,B01
342,831,855,B01
342,835,833,B01
342,836,832,B01
342,836,833,B01
342,959,928,B06
342,959,929,B06
342,960,928,B06
342,960,929,B06
342,1051,838,B09
342,1144,862,B13
342,1145,862,B13
342,1145,863,B13
342,1149,1165,B16
342,1149,1166,B16
342,1150,1166,B16
342,1150,1167,B16
342,1151,1166,B16
342,1151,1167,B16
343,267,475,A03
343,268,474,A03
343,268,475,A03
343,269,388,A02
343,269,474,A03
343,269,475,A03
343,270,388,A02
343,280,613,A04
343,357,596,A08
343,358,596,A08
343,378,394,A06
343,378,395,A06
343,379,395,A06
343,393,604,A08
343,400,291,A05
